language_group,manual_review_flag,manual_review_cues,manual_review_fields,id,node_id,name,full_name,html_url,description,language,stargazers_count,watchers_count,forks_count,open_issues_count,archived,fork,has_issues,private,created_at,updated_at,pushed_at,default_branch,owner_login,owner_type,license_spdx_id,source_file,source_record_index,quality_screen_status,quality_screen_intended_use,quality_screen_pass,quality_screen_score,quality_screen_threshold,quality_screen_failure_reasons,quality_check_not_manual_review_flagged,quality_check_recent_maintenance,quality_check_issue_usage,quality_check_engineering_workflow,quality_recent_push_cutoff_date,quality_open_issues_threshold,quality_signal_has_tests,quality_signal_has_ci,quality_signal_has_community_health_files,quality_signal_matched_test_paths,quality_signal_matched_ci_paths,quality_signal_matched_community_health_paths,quality_tree_truncated,quality_tree_path_count,quality_signal_snapshot_file,quality_screen_error_type,quality_screen_error_message,quality_screen_error_status_code,quality_screen_error_retryable,quality_screen_error_attempts,enrichment_input_file,enrichment_input_record_index,repository_full_name,target_language,language_stats,target_language_bytes,total_language_bytes,target_language_share,language_threshold,language_threshold_pass,default_branch_commit_count_in_window,closed_issue_count_in_window,closed_issue_count_available,enrichment_status,enrichment_failure_reason
JavaScript,False,,,9305860,MDEwOlJlcG9zaXRvcnk5MzA1ODYw,crypto-js,brix/crypto-js,https://github.com/brix/crypto-js,JavaScript library of crypto standards.,JavaScript,16394,16394,2499,279,False,False,True,False,2013-04-08T20:16:40Z,2026-04-28T10:20:13Z,2024-08-09T08:16:59Z,develop,brix,Organization,NOASSERTION,data\raw\candidate_repos\javascript_candidates_raw.json,269,screened,final_sample_only,True,3,3,,True,False,True,True,2025-01-01,5,True,True,True,test;test/aes-profile.js;test/aes-test.js;test/blowfish-test.js;test/cipher-test.js;test/config-test.js;test/des-profile.js;test/des-test.js;test/enc-base64-test.js;test/enc-hex-test.js,.travis.yml,CONTRIBUTING.md,False,123,data\raw\repo_metadata\brix_crypto_js_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,231,brix/crypto-js,JavaScript,"{""HTML"":25423,""JavaScript"":382814}",382814,408237,0.9377248999968156,0.7,True,0,12,True,enriched,
JavaScript,False,,,106279637,MDEwOlJlcG9zaXRvcnkxMDYyNzk2Mzc=,filepond,pqina/filepond,https://github.com/pqina/filepond,🌊 A flexible and fun JavaScript file upload library,JavaScript,16351,16351,854,139,False,False,True,False,2017-10-09T12:17:44Z,2026-04-28T08:30:39Z,2026-04-28T08:30:32Z,master,pqina,Organization,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,272,screened,final_sample_only,True,4,3,,True,True,True,True,2025-01-01,5,True,False,True,src/js/__tests__;src/js/__tests__/addFile.test.js;src/js/__tests__/callbacks.test.js;src/js/__tests__/contentDisposition.test.js;src/js/__tests__/createInstance.test.js;src/js/__tests__/removeFile.test.js;src/js/__tests__/revertUploadOnRemove.test.js;src/js/__tests__/server.test.js;src/js/__tests__/setFiles.test.js;src/js/__tests__/windowMatchMedia.mock,,.github/ISSUE_TEMPLATE/bug_report.yml;.github/ISSUE_TEMPLATE/config.yml;.github/ISSUE_TEMPLATE/feature_request.yml,False,322,data\raw\repo_metadata\pqina_filepond_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,233,pqina/filepond,JavaScript,"{""CSS"":49239,""HTML"":1769,""JavaScript"":1194182}",1194182,1245190,0.9590359704141537,0.7,True,84,47,True,enriched,
JavaScript,False,,,10290605,MDEwOlJlcG9zaXRvcnkxMDI5MDYwNQ==,typed.js,mattboldt/typed.js,https://github.com/mattboldt/typed.js,A JavaScript Typing Animation Library,JavaScript,16280,16280,1770,22,False,False,True,False,2013-05-25T22:17:44Z,2026-04-28T11:34:31Z,2026-01-25T21:28:00Z,main,mattboldt,User,NOASSERTION,data\raw\candidate_repos\javascript_candidates_raw.json,273,screened,final_sample_only,True,4,3,,True,True,True,True,2025-01-01,5,False,True,True,,.travis.yml,.github/CONTRIBUTING.md;.github/PULL_REQUEST_TEMPLATE.md;CODE_OF_CONDUCT.md,False,136,data\raw\repo_metadata\mattboldt_typed_js_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,234,mattboldt/typed.js,JavaScript,"{""CSS"":717,""HTML"":6483,""JavaScript"":29255}",29255,36455,0.8024962282265807,0.7,True,2,9,True,enriched,
JavaScript,False,,,61872036,MDEwOlJlcG9zaXRvcnk2MTg3MjAzNg==,dva,dvajs/dva,https://github.com/dvajs/dva,"🌱 React and redux based, lightweight and elm-style framework. (Inspired by elm and choo)",JavaScript,16175,16175,3120,28,False,False,True,False,2016-06-24T09:06:16Z,2026-04-26T10:36:08Z,2025-08-06T04:38:43Z,master,dvajs,Organization,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,274,screened,final_sample_only,True,4,3,,True,True,True,True,2025-01-01,5,True,True,True,packages/dva-core/test;packages/dva-core/test/checkModel.test.js;packages/dva-core/test/effects.test.js;packages/dva-core/test/handleActions.test.js;packages/dva-core/test/model.test.js;packages/dva-core/test/optsAndHooks.test.js;packages/dva-core/test/plugin.test.js;packages/dva-core/test/reducers.test.js;packages/dva-core/test/repalceModel.test.js;packages/dva-core/test/subscriptions.test.js,.circleci/config.yml;.github/workflows/ci.yml,.github/ISSUE_TEMPLATE/bug_report.md;.github/ISSUE_TEMPLATE/bug_report_cn.md;.github/ISSUE_TEMPLATE/feature_request.md;.github/ISSUE_TEMPLATE/rfc_cn.md;.github/PULL_REQUEST_TEMPLATE.md,False,245,data\raw\repo_metadata\dvajs_dva_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,235,dvajs/dva,JavaScript,"{""JavaScript"":110065}",110065,110065,1.0,0.7,True,3,3,True,enriched,
JavaScript,False,,,10365411,MDEwOlJlcG9zaXRvcnkxMDM2NTQxMQ==,medium-editor,yabwe/medium-editor,https://github.com/yabwe/medium-editor,Medium.com WYSIWYG editor clone. Uses contenteditable API to implement a rich text solution.,JavaScript,16110,16110,1832,359,False,False,True,False,2013-05-29T17:40:11Z,2026-04-28T09:32:11Z,2024-10-24T07:27:48Z,master,yabwe,Organization,NOASSERTION,data\raw\candidate_repos\javascript_candidates_raw.json,276,screened,final_sample_only,True,3,3,,True,False,True,True,2025-01-01,5,True,True,True,spec;spec/anchor-preview.spec.js;spec/anchor.spec.js;spec/auto-link.spec.js;spec/buttons.spec.js;spec/content.spec.js;spec/core-api.spec.js;spec/delay.spec.js;spec/drag-and-drop.spec.js;spec/dyn-elements.spec.js,.travis.yml,.github/PULL_REQUEST_TEMPLATE.md;CODE_OF_CONDUCT.md;CONTRIBUTING.md,False,164,data\raw\repo_metadata\yabwe_medium_editor_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,236,yabwe/medium-editor,JavaScript,"{""CSS"":22860,""JavaScript"":881340}",881340,904200,0.9747179827471798,0.7,True,0,2,True,enriched,
JavaScript,False,,,601161044,R_kgDOI9T9VA,transformers.js,huggingface/transformers.js,https://github.com/huggingface/transformers.js,"State-of-the-art Machine Learning for the web. Run 🤗 Transformers directly in your browser, with no need for a server!",JavaScript,15930,15930,1132,232,False,False,True,False,2023-02-13T13:51:45Z,2026-04-28T16:39:52Z,2026-04-27T08:11:22Z,main,huggingface,Organization,Apache-2.0,data\raw\candidate_repos\javascript_candidates_raw.json,277,screened,final_sample_only,True,4,3,,True,True,True,True,2025-01-01,5,True,True,True,packages/transformers/tests;packages/transformers/tests/asset_cache.js;packages/transformers/tests/bundles.test.js;packages/transformers/tests/configs.test.js;packages/transformers/tests/feature_extractors.test.js;packages/transformers/tests/image_processors.test.js;packages/transformers/tests/init.js;packages/transformers/tests/models.test.js;packages/transformers/tests/models;packages/transformers/tests/models/afmoe,.github/workflows/documentation.yml;.github/workflows/pr-documentation.yml;.github/workflows/publish.yml;.github/workflows/tests.yml;.github/workflows/upload-pr-documentation.yml,.github/ISSUE_TEMPLATE/1_bug-report.yml;.github/ISSUE_TEMPLATE/2_new_model.yml;.github/ISSUE_TEMPLATE/3_new_pipeline.yml;.github/ISSUE_TEMPLATE/4_feature-request.yml;.github/ISSUE_TEMPLATE/5_question.yml;.github/ISSUE_TEMPLATE/config.yml;CONTRIBUTING.md,False,1047,data\raw\repo_metadata\huggingface_transformers_js_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,237,huggingface/transformers.js,JavaScript,"{""JavaScript"":2590943,""Python"":4251,""TypeScript"":34096,""Vim Snippet"":106322}",2590943,2735612,0.947116403934476,0.7,True,875,312,True,enriched,
JavaScript,False,,,27382163,MDEwOlJlcG9zaXRvcnkyNzM4MjE2Mw==,hexo-theme-next,iissnan/hexo-theme-next,https://github.com/iissnan/hexo-theme-next,Elegant theme for Hexo. ,JavaScript,15837,15837,3534,90,False,False,True,False,2014-12-01T14:07:07Z,2026-04-28T08:08:40Z,2022-11-10T06:22:41Z,master,iissnan,User,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,279,screened,final_sample_only,True,3,3,,True,False,True,True,2025-01-01,5,True,True,True,test;test/.jshintrc;test/helpers.js;test/intern.js,.travis.yml,.github/CONTRIBUTING.md;.github/PULL_REQUEST_TEMPLATE.md;source/lib/jquery_lazyload/CONTRIBUTING.md,False,425,data\raw\repo_metadata\iissnan_hexo_theme_next_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,238,iissnan/hexo-theme-next,JavaScript,"{""CSS"":10294,""CoffeeScript"":1345,""JavaScript"":398846,""Stylus"":90580}",398846,501065,0.7959965273966452,0.7,True,0,2,True,enriched,
JavaScript,False,,,84009,MDEwOlJlcG9zaXRvcnk4NDAwOQ==,jasmine,jasmine/jasmine,https://github.com/jasmine/jasmine,Simple JavaScript testing framework for browsers and node.js,JavaScript,15836,15836,2244,11,False,False,True,False,2008-12-02T23:46:37Z,2026-04-28T07:51:12Z,2026-04-18T14:35:10Z,main,jasmine,Organization,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,280,screened,final_sample_only,True,4,3,,True,True,True,True,2025-01-01,5,True,True,True,lib/jasmine-core/example/node_example/spec;lib/jasmine-core/example/node_example/spec/helpers;lib/jasmine-core/example/node_example/spec/helpers/jasmine_examples;lib/jasmine-core/example/node_example/spec/helpers/jasmine_examples/SpecHelper.js;lib/jasmine-core/example/node_example/spec/jasmine_examples;lib/jasmine-core/example/node_example/spec/jasmine_examples/PlayerSpec.js;lib/jasmine-core/example/spec;lib/jasmine-core/example/spec/PlayerSpec.js;lib/jasmine-core/example/spec/SpecHelper.js;spec,.circleci/config.yml;.github/workflows/safari.yml,.github/CONTRIBUTING.md;.github/ISSUE_TEMPLATE/bug_report.yml;.github/ISSUE_TEMPLATE/config.yml;.github/ISSUE_TEMPLATE/feature_proposal.yml;.github/PULL_REQUEST_TEMPLATE.md;CODE_OF_CONDUCT.md,False,456,data\raw\repo_metadata\jasmine_jasmine_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,239,jasmine/jasmine,JavaScript,"{""CSS"":23597,""EJS"":2070,""HTML"":285,""JavaScript"":1931811,""SCSS"":9208,""Shell"":2932}",1931811,1969903,0.9806630072648247,0.7,True,337,37,True,enriched,
JavaScript,False,,,35848897,MDEwOlJlcG9zaXRvcnkzNTg0ODg5Nw==,react-markdown,remarkjs/react-markdown,https://github.com/remarkjs/react-markdown,Markdown component for React,JavaScript,15677,15677,919,5,False,False,True,False,2015-05-18T23:59:17Z,2026-04-28T19:03:03Z,2025-04-21T10:10:50Z,main,remarkjs,Organization,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,282,screened,final_sample_only,True,4,3,,True,True,True,True,2025-01-01,5,False,True,False,,.github/workflows/bb.yml;.github/workflows/main.yml,,False,19,data\raw\repo_metadata\remarkjs_react_markdown_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,240,remarkjs/react-markdown,JavaScript,"{""JavaScript"":50844}",50844,50844,1.0,0.7,True,45,103,True,enriched,
JavaScript,False,,,32131850,MDEwOlJlcG9zaXRvcnkzMjEzMTg1MA==,whistle,avwo/whistle,https://github.com/avwo/whistle,"HTTP, HTTP2, HTTPS, Websocket debugging proxy",JavaScript,15485,15485,1155,88,False,False,True,False,2015-03-13T05:42:01Z,2026-04-28T10:11:34Z,2026-04-11T09:08:32Z,master,avwo,User,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,285,screened,final_sample_only,True,4,3,,True,True,True,True,2025-01-01,5,True,True,False,test;test/assets;test/assets/certs;test/assets/certs/_.cert.w2.org.crt;test/assets/certs/_.cert.w2.org.key;test/assets/certs/_root.crt;test/assets/certs/cert.w2.org.key;test/assets/certs/root.key;test/assets/certs/test.crt;test/assets/certs/test.key,.travis.yml,,False,998,data\raw\repo_metadata\avwo_whistle_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,241,avwo/whistle,JavaScript,"{""CSS"":108149,""HTML"":35671,""JavaScript"":2215450}",2215450,2359270,0.9390404659068271,0.7,True,343,193,True,enriched,
JavaScript,False,,,560495,MDEwOlJlcG9zaXRvcnk1NjA0OTU=,jsdoc,jsdoc/jsdoc,https://github.com/jsdoc/jsdoc,An API documentation generator for JavaScript.,JavaScript,15433,15433,1489,451,False,False,True,False,2010-03-13T09:18:03Z,2026-04-28T10:45:30Z,2026-04-27T09:26:46Z,main,jsdoc,Organization,Apache-2.0,data\raw\candidate_repos\javascript_candidates_raw.json,287,screened,final_sample_only,True,4,3,,True,True,True,True,2025-01-01,5,True,True,True,packages/jsdoc-ast/test;packages/jsdoc-ast/test/specs;packages/jsdoc-ast/test/specs/index.js;packages/jsdoc-ast/test/specs/lib;packages/jsdoc-ast/test/specs/lib/ast-builder.js;packages/jsdoc-ast/test/specs/lib/ast-node.js;packages/jsdoc-ast/test/specs/lib/syntax.js;packages/jsdoc-ast/test/specs/lib/walker.js;packages/jsdoc-cli/test;packages/jsdoc-cli/test/fixtures,.github/workflows/ci.yaml,.github/PULL_REQUEST_TEMPLATE.md;CODE_OF_CONDUCT.md;CONTRIBUTING.md,False,752,data\raw\repo_metadata\jsdoc_jsdoc_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,243,jsdoc/jsdoc,JavaScript,"{""CSS"":6541,""Go Template"":35534,""JavaScript"":1113327,""SCSS"":39926}",1113327,1195328,0.9313987457835841,0.7,True,415,18,True,enriched,
JavaScript,False,,,43830564,MDEwOlJlcG9zaXRvcnk0MzgzMDU2NA==,volkswagen,auchenberg/volkswagen,https://github.com/auchenberg/volkswagen,":see_no_evil: Volkswagen detects when your tests are being run in a CI server, and makes them pass.",JavaScript,15422,15422,241,23,False,False,True,False,2015-10-07T16:51:21Z,2026-04-27T19:33:46Z,2026-02-27T07:23:49Z,master,auchenberg,User,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,289,screened,final_sample_only,True,4,3,,True,True,True,True,2025-01-01,5,True,True,False,test;test/_fake-ci.js;test/assert.js;test/chai.js;test/exit-code.js;test/tap.js;test/tape.js;test/throw.js,.travis.yml,,False,21,data\raw\repo_metadata\auchenberg_volkswagen_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,244,auchenberg/volkswagen,JavaScript,"{""JavaScript"":10687}",10687,10687,1.0,0.7,True,1,2,True,enriched,
JavaScript,False,,,51356720,MDEwOlJlcG9zaXRvcnk1MTM1NjcyMA==,gpu.js,gpujs/gpu.js,https://github.com/gpujs/gpu.js,GPU Accelerated JavaScript,JavaScript,15370,15370,663,231,False,False,True,False,2016-02-09T09:13:37Z,2026-04-28T10:16:41Z,2025-04-21T23:18:50Z,develop,gpujs,Organization,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,291,screened,final_sample_only,True,4,3,,True,True,True,True,2025-01-01,5,True,False,True,test;test/all-template.html;test/all.html;test/benchmark-faster.js;test/benchmark.js;test/browser-test-utils.js;test/features;test/features/add-custom-function.js;test/features/add-custom-native-function.js;test/features/add-typed-functions.js,,CONTRIBUTING.md,False,489,data\raw\repo_metadata\gpujs_gpu_js_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,245,gpujs/gpu.js,JavaScript,"{""HTML"":25870,""JavaScript"":1665552}",1665552,1691422,0.9847051770640325,0.7,True,2,1,True,enriched,
JavaScript,False,,,153208883,MDEwOlJlcG9zaXRvcnkxNTMyMDg4ODM=,33-js-concepts,stephentian/33-js-concepts,https://github.com/stephentian/33-js-concepts,:scroll: 每个 JavaScript 工程师都应懂的33个概念 @leonardomso,JavaScript,15293,15293,2315,6,False,False,True,False,2018-10-16T02:14:05Z,2026-04-28T08:33:29Z,2023-02-28T11:00:21Z,master,stephentian,User,,data\raw\candidate_repos\javascript_candidates_raw.json,292,screened,final_sample_only,True,3,3,,True,False,True,True,2025-01-01,5,False,True,False,,.travis.yml,,False,6,data\raw\repo_metadata\stephentian_33_js_concepts_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,246,stephentian/33-js-concepts,JavaScript,"{""JavaScript"":249}",249,249,1.0,0.7,True,0,0,True,enriched,
JavaScript,False,,,3606738,MDEwOlJlcG9zaXRvcnkzNjA2NzM4,cesium,CesiumGS/cesium,https://github.com/CesiumGS/cesium,An open-source JavaScript library for world-class 3D globes and maps :earth_americas:,JavaScript,15212,15212,3789,1588,False,False,True,False,2012-03-02T22:27:14Z,2026-04-28T15:25:24Z,2026-04-28T17:17:48Z,main,CesiumGS,Organization,Apache-2.0,data\raw\candidate_repos\javascript_candidates_raw.json,294,screened,final_sample_only,True,4,3,,True,True,True,True,2025-01-01,5,True,True,True,Specs;Specs/BadGeometry.js;Specs/Cesium3DTilesTester.js;Specs/Data;Specs/Data/ArcGIS;Specs/Data/ArcGIS/9_214_379;Specs/Data/ArcGIS/9_214_379/root.json;Specs/Data/ArcGIS/9_214_379/tile_9_214_379.tile;Specs/Data/ArcGIS/9_214_379/tilemap_10_384_640_128_128.json;Specs/Data/ArcGIS/identify-Geographic.json,.github/workflows/cla.yml;.github/workflows/deploy.yml;.github/workflows/dev.yml;.github/workflows/prod.yml;.github/workflows/sandcastle-dev.yml;.github/workflows/update-tokens.yml;ThirdParty/codemirror-5.52.0/.travis.yml,.github/ISSUE_TEMPLATE/bug_report.yaml;.github/ISSUE_TEMPLATE/config.yml;.github/ISSUE_TEMPLATE/feature_request.yaml;.github/pull_request_template.md;CODE_OF_CONDUCT.md;CONTRIBUTING.md;ThirdParty/codemirror-5.52.0/CONTRIBUTING.md;ThirdParty/dojo-release-1.10.4/dijit/CONTRIBUTING.md;ThirdParty/dojo-release-1.10.4/dojo/CONTRIBUTING.md,False,9712,data\raw\repo_metadata\cesiumgs_cesium_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,247,CesiumGS/cesium,JavaScript,"{""CSS"":116843,""GLSL"":563145,""Go Template"":23507,""HTML"":2164287,""JavaScript"":25174262,""Python"":4899,""Shell"":388,""TypeScript"":145554}",25174262,28192885,0.8929296168164415,0.7,True,3988,614,True,enriched,
JavaScript,False,,,142177378,MDEwOlJlcG9zaXRvcnkxNDIxNzczNzg=,apexcharts.js,apexcharts/apexcharts.js,https://github.com/apexcharts/apexcharts.js,📊 Interactive JavaScript Charts built on SVG,JavaScript,15096,15096,1383,335,False,False,True,False,2018-07-24T15:22:23Z,2026-04-28T02:21:44Z,2026-04-15T18:57:31Z,main,apexcharts,Organization,NOASSERTION,data\raw\candidate_repos\javascript_candidates_raw.json,296,screened,final_sample_only,True,4,3,,True,True,True,True,2025-01-01,5,True,True,True,samples/react/tests;samples/react/tests/position-bottom-text-anchor-end-series-mixed.html;samples/react/tests/position-bottom-text-anchor-end-series-neg.html;samples/react/tests/position-bottom-text-anchor-end-series-pos.html;samples/react/tests/position-bottom-text-anchor-middle-series-mixed.html;samples/react/tests/position-bottom-text-anchor-middle-series-neg.html;samples/react/tests/position-bottom-text-anchor-middle-series-pos.html;samples/react/tests/position-bottom-text-anchor-start-series-mixed.html;samples/react/tests/position-bottom-text-anchor-start-series-neg.html;samples/react/tests/position-bottom-text-anchor-start-series-pos.html,.github/workflows/ci.yml;.github/workflows/codeql-analysis.yml;.github/workflows/health-check.yml;.github/workflows/lint.yml;.github/workflows/publish.yml;.github/workflows/stale.yml,.github/ISSUE_TEMPLATE/bug-report.md;.github/ISSUE_TEMPLATE/config.yml;.github/ISSUE_TEMPLATE/feature-request.md;CODE_OF_CONDUCT.md;CONTRIBUTING.md,False,1499,data\raw\repo_metadata\apexcharts_apexcharts_js_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,249,apexcharts/apexcharts.js,JavaScript,"{""CSS"":18345,""JavaScript"":2017891,""TypeScript"":8610}",2017891,2044846,0.9868180782318081,0.7,True,744,535,True,enriched,
JavaScript,False,,,108395495,MDEwOlJlcG9zaXRvcnkxMDgzOTU0OTU=,charts,frappe/charts,https://github.com/frappe/charts,"Simple, responsive, modern SVG Charts with zero dependencies",JavaScript,15078,15078,751,144,False,False,True,False,2017-10-26T10:13:21Z,2026-04-26T14:50:51Z,2025-07-02T13:26:14Z,master,frappe,Organization,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,297,screened,final_sample_only,True,4,3,,True,True,True,True,2025-01-01,5,True,True,True,src/js/utils/test;src/js/utils/test/colors.test.js;src/js/utils/test/helpers.test.js,.github/workflows/npm-publish.yml;.travis.yml,.github/PULL_REQUEST_TEMPLATE.md,False,74,data\raw\repo_metadata\frappe_charts_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,250,frappe/charts,JavaScript,"{""JavaScript"":131732,""Makefile"":912,""SCSS"":3679}",131732,136323,0.9663226308106483,0.7,True,2,0,True,enriched,
